"Provincia";"CdMun";"Municipio";"Extensión superficial. 2015";"Altitud sobre el nivel del mar. 2015";"Número de núcleos que componen el municipio. 2014";"Perímetro. 2015";"Coordenadas del núcleo principal. 2015";"Población total. 2014";"Población. Hombres. 2014";"Población. Mujeres. 2014";"Población en núcleos. 2014";"Población en diseminados. 2014";"Porcentaje de población menor de 20 años. 2016";"Porcentaje de población mayor de 65 años. 2014";"Incremento relativo de la población en diez años. 2014";"Número de extranjeros. 2014";"Principal procedencia de los extranjeros residentes. 2014";"Porcentaje que representa respecto total de extranjeros. 2014";"Emigraciones. 2013";"Inmigraciones. 2013";"Nacidos vivos por residencia materna. 2013";"Defunciones por lugar de residencia. 2013";"Matrimonios de distinto sexo por lugar donde fijan la residencia. 2013";"Centros de educación de adultos. 2012";"Bibliotecas públicas. 2012";"Centros de salud. 2012";"Consultorios. 2012";"Viviendas familiares principales. 2011";"Viviendas destinadas a alquiler. 2012";"Viviendas destinadas a la venta. 2012";"Viviendas rehabilitadas. 2012";"Transacciones inmobiliarias. 2013";"Número de pantallas de cine. 2014";"Centros en los que se imparte Educación Infantil. 2012";"Centros en los que se imparte Educación Primaria. 2012";"Centros en los que se imparte Enseñanza Secundaria Obligatoria. 2012";"Centros en los que se imparte Bachillerato. 2012";"Centros  en los que se imparten Ciclos Formativos de Grado Medio. 2012";"Centros  en los que se imparten Ciclos Formativos de Grado Superior. 2012";"Superficie dedicada a cultivos herbáceos. 2013";"Principal cultivo herbáceo de regadío. 2013";"Principal cultivo herbáceo de regadío: Has. 2013";"Principal cultivo herbáceo de secano. 2013";"Principal cultivo herbáceo de secano: Has. 2013";"Superficie dedicada a cultivos leñosos. 2013";"Principal cultivo leñoso de regadío. 2013";"Principal cultivo leñoso de regadío: Has. 2013";"Principal cultivo leñoso de secano. 2013";"Principal cultivo leñoso de secano: Has. 2013";"Sin empleo conocido. 2013";"Hasta 5 asalariados. 2013";"Entre 6 y 19 asalariados. 2013";"De 20 y más asalariados. 2013";"Total establecimientos. 2013";"Vehículos turismos. 2013";"Autorizaciones de transporte: taxis. 2013";"Autorizaciones de transporte: mercancías. 2013";"Autorizaciones de transporte: viajeros. 2013";"Vehiculos matriculados. 2014";"Vehiculos turismos matriculados. 2014";"Hoteles. 2013";"Hostales y pensiones. 2013";"Plazas en hoteles. 2013";"Plazas en hostales y pensiones. 2013";"Actividad 1. 2013";"Actividad 2. 2013";"Actividad 3. 2013";"Actividad 4. 2013";"Actividad 5. 2013";"Inversiones realizadas en nuevas industrias. 2012";"Oficinas bancarias. 2013";"Consumo de energía eléctrica (Endesa). 2013";"Consumo de energía eléctrica residencial (Endesa). 2013";"Líneas telefónicas. 2013";"Líneas ADSL en servicio. 2013";"Paro registrado. Mujeres. 2013";"Paro registrado. Hombres. 2013";"Paro registrado. Extranjeros. 2013";"Contratos registrados. Mujeres. 2013";"Contratos registrados. Hombres. 2013";"Contratos registrados. Indefinidos. 2013";"Contratos registrados.Temporales. 2013";"Contratos registrados. Extranjeros. 2013";"Trabajadores eventuales agrarios subsidiados. Mujeres. 2013";"Trabajadores eventuales agrarios subsidiados. Hombres. 2013";"Presupuesto liquidado de ingresos. 2013";"Presupuesto liquidado de gastos. 2013";"Ingresos por habitante. 2013";"Gastos por habitante. 2013";"IBI de naturaleza urbana. Número de recibos. 2013";"IBI de naturaleza rústica. Número titulares catastrales. 2014";"Número de parcelas catastrales: Solares. 2013";"Número de parcelas catastrales: Parcelas edificadas. 2013";"Número de declaraciones. 2012";"Rentas del trabajo. 2012";"Rentas netas de actividades económicas en estimación directa. 2012";"Rentas netas de actividades económicas en estimación objetiva. 2012";"Otro tipo de rentas. 2012";"Renta neta media declarada. 2012";"Situaciones de alta en actividades empresariales. 2013";"Situaciones de alta en actividades profesionales. 2013";"Situaciones de alta en actividades artísticas. 2013"
"Málaga";"29061";"Istán ";99,3;288;3;46922,91;"36.581392,-4.94888";1404;712;692;1314;90;17,66;20,01;-0,92;216;"Reino Unido";34,26;68;49;14;18;1;0;1;0;1;529;0;0;0;20;0;1;1;1;0;0;0;14;"Patata temprana";3;"Avena ";4;284;"Aguacate";26;"Algarrobo ";120;48;12;3;1;64;640;2;1;2;40;24;2;0;76;0;"Sección G: 19 establecimientos";"Sección F: 10 establecimientos";"Sección I: 10 establecimientos";"Sección M: 6 establecimientos";"Sección P: 4 establecimientos";1042200;2;3927;2653;696;298;89;76;12;49;87;4;132;8;0;0;2337748,07;1897809,18;1672,21;1334,61;1602;757;247;939;532;5812526,07;295079,44;176249,48;161399,83;12115,14;85;15;3
"Málaga";"29062";"Iznate ";7,5;318;1;11378,05;"36.775860,-4.18433";906;475;431;689;217;20,64;17,88;11,03;103;"Reino Unido";66,99;25;28;15;6;4;0;1;0;1;365;0;0;0;5;0;2;1;0;0;0;0;72;"Patata temprana";20;"-";0;434;"Aguacate";100;"Olivar aceituna de aceite ";73;17;14;3;0;34;346;0;4;0;17;8;0;0;0;0;"Sección G: 9 establecimientos";"Sección F: 6 establecimientos";"Sección I: 6 establecimientos";"Sección M: 4 establecimientos";"Sección H: 2 establecimientos";0;1;2502;1048;54;0;28;67;3;254;219;3;470;23;56;41;1159682,08;785754,12;1229,78;552,57;717;505;68;646;284;1531742,79;222758,9;"se";"se";7790,51;51;8;0
"Málaga";"29063";"Jimera de Líbar ";27,2;539;2;22760,18;"36.651299,-5.27369";414;213;201;332;82;14,98;29,95;0,98;32;"Reino Unido";59,38;41;20;1;7;1;0;1;0;1;209;0;0;0;2;0;0;0;0;0;0;0;6;"Pimiento ";1;"Cereales de invierno para forrajes";2;133;"Naranjo ";7;"Olivar aceituna de aceite ";105;10;6;2;0;18;204;0;0;0;4;2;1;0;9;0;"Sección I: 6 establecimientos";"Sección G: 4 establecimientos";"Sección F: 3 establecimientos";"Sección M: 2 establecimientos";"Sección C: 1 establecimientos";0;1;5;5;153;51;22;32;2;55;81;3;133;4;1;0;895733,82;571871;1943,02;402,16;534;508;49;374;117;1110276,81;25622,48;"se";"se";10223,32;24;3;0
"Málaga";"29064";"Jubrique ";39,3;567;1;33510,11;"36.564981,-5.21587";643;320;323;548;95;13,37;22,24;-12,75;67;"Reino Unido";38,81;48;20;1;11;1;0;1;0;1;310;0;0;2;1;0;1;1;0;0;0;0;3;"Pimiento ";1;"Cereales de invierno para forrajes";1;588;"Naranjo ";14;"Morera y otros ";400;23;4;4;0;31;280;0;4;0;4;2;1;0;27;0;"Sección G: 9 establecimientos";"Sección F: 6 establecimientos";"Sección I: 5 establecimientos";"Sección L: 3 establecimientos";"Sección Q: 3 establecimientos";0;1;0;0;136;39;32;38;5;196;179;0;375;13;17;16;1024478,19;792017,55;1438,87;556,97;641;918;17;469;199;1336128,23;42535,06;"se";"se";7876,5;43;3;0
"Málaga";"29065";"Júzcar ";33,7;623;1;44410,75;"36.624732,-5.16967";232;134;98;219;13;12,93;25,43;15,42;18;"Reino Unido";55,56;7;7;1;6;2;0;0;0;0;96;0;0;0;1;0;0;0;0;0;0;0;1;"-";0;"Cereales de invierno para forrajes";1;216;"-";0;"Morera y otros ";150;7;6;2;0;15;78;0;0;0;2;1;1;0;31;0;"Sección G: 5 establecimientos";"Sección F: 4 establecimientos";"Sección I: 4 establecimientos";"Sección C: 1 establecimientos";"Sección Q: 1 establecimientos";0;0;0;0;91;30;8;14;0;57;104;0;161;3;0;0;569521,6;561272,95;2382,94;394,71;224;326;35;180;51;408910,6;-162,77;"se";"se";7538,57;21;1;0
"Málaga";"29066";"Macharaviaya ";7,2;245;2;13874,24;"36.762397,-4.21227";465;253;212;378;87;17,42;19,14;26,7;65;"Alemania";35,38;27;19;5;7;1;0;1;0;0;178;0;0;0;0;0;1;1;0;0;0;0;54;"Patata temprana";17;"-";0;206;"Azufaifo, guayabo, Kaki, frambueso, grosellero, moral y otros ";17;"Olivar aceituna de aceite ";90;10;15;5;0;30;2266;0;6;0;765;719;1;0;14;0;"Sección N: 12 establecimientos";"Sección G: 8 establecimientos";"Sección F: 3 establecimientos";"Sección Q: 3 establecimientos";"Sección M: 2 establecimientos";0;0;796;407;129;46;15;42;3;107;115;3;219;58;6;1;844665,39;629385,48;1689,33;442,61;258;452;58;191;129;854688,84;128020,76;"se";"se";8609,36;32;3;0
"Málaga";"29067";"Málaga ";395,1;6;14;152573,75;"36.707416,-4.46345";566913;272674;294239;561347;5566;21,02;16,22;3,5;46030;"Marruecos";18,22;16775;16549;5472;4456;1864;8;25;26;2;211358;429;735;259;3147;68;285;144;97;57;35;36;539;"Alcachofa ";130;"Veza para forraje  ";20;5207;"Limonero ";500;"Olivar aceituna de aceite ";2612;24145;14517;3394;1222;43278;255739;1360;2937;1927;11003;7468;66;62;7836;1827;"Sección G: 12.696 establecimientos";"Sección M: 6.351 establecimientos";"Sección F: 3.484 establecimientos";"Sección I: 3.226 establecimientos";"Sección H: 2.567 establecimientos";15229992;332;1877241;762851;153142;58447;43175;39022;6362;97236;111236;13529;194378;17655;214;40;605826329,14;559321245,78;1065,7;393334,21;380862;7624;6369;46395;213869;3350525425,21;172884237,88;65007798,1;166866902,39;17558,81;54043;10539;225
"Málaga";"29068";"Manilva ";35,6;131;6;33032,67;"36.376929,-5.25251";14451;7458;6993;13921;530;22,37;12,85;75,27;5978;"Reino Unido";42,02;1271;1375;129;62;41;0;3;0;2;5159;0;0;8;808;0;8;3;1;1;1;1;216;"Batata y boniato ";8;"Cereales de invierno para forrajes";38;279;"Mandarino ";29;"Viñedo de uva para pasas";137;612;341;53;18;1024;6558;10;57;10;263;223;3;4;121;45;"Sección G: 226 establecimientos";"Sección I: 187 establecimientos";"Sección F: 142 establecimientos";"Sección M: 110 establecimientos";"Sección L: 86 establecimientos";1555500;11;54397;35234;8121;3822;664;740;356;1427;1847;227;3047;976;1;2;38658870,59;22084024,85;2647,87;15530,26;26118;1030;860;3145;4003;49585623,16;3767936,98;1287944,8;2823111,42;14355,39;1531;207;7
"Málaga";"29069";"Marbella ";116,8;24;11;82030,02;"36.513190,-4.88375";138679;67264;71415;138640;39;21,91;13,31;18,17;35155;"Marruecos";13,12;5473;7330;1402;822;366;2;6;3;2;48791;6;0;15;3106;23;52;30;18;11;7;5;66;"Plantas ornamentales ";15;"Praderas polifitas";3;80;"Viveros";10;"Algarrobo ";10;10058;5493;1043;306;16900;76567;296;413;361;4061;2840;46;41;12487;834;"Sección G: 4.025 establecimientos";"Sección M: 2.442 establecimientos";"Sección F: 2.066 establecimientos";"Sección L: 1.993 establecimientos";"Sección I: 1.739 establecimientos";0;105;803881;429262;75583;29771;8173;7362;3314;26500;29810;4911;51341;13895;27;4;244344238,35;196463728,11;1720,52;138160,15;170320;778;3481;18581;48323;683414295,98;57442067,5;17490720,34;53692601,27;16804,41;22278;3744;112
"Málaga";"29070";"Mijas ";148,8;401;17;59190,74;"36.594377,-4.64053";77521;38970;38551;73439;4082;23,31;13,97;47,45;26990;"Reino Unido";37,13;13670;6147;839;316;222;1;4;1;2;29523;7;136;6;2078;0;23;12;7;4;2;2;75;"Plantas ornamentales ";20;"Avena ";47;436;"Aguacate";140;"Olivar aceituna de aceite ";219;2776;1671;293;101;4841;36304;102;201;109;1973;1413;10;4;2146;59;"Sección G: 1.399 establecimientos";"Sección F: 685 establecimientos";"Sección I: 514 establecimientos";"Sección M: 396 establecimientos";"Sección L: 392 establecimientos";0;34;312834;187057;30661;13371;4572;4036;1646;6474;6871;1135;12209;3240;12;1;96372312,74;78567706,85;1125,84;55251,55;87249;3867;4190;17631;23695;299759779,97;20780928,75;7787718,21;15876622,96;14526,48;7659;1019;75
"Málaga";"29071";"Moclinejo ";14,3;440;2;18310,7;"36.771319,-4.25455";1256;650;606;1020;236;24,28;17,04;9,5;86;"Reino Unido";39,53;31;27;9;8;2;0;1;0;1;455;0;0;0;2;0;2;2;0;0;0;0;16;"Judía verde ";5;"-";0;446;"Aguacate";20;"Olivar aceituna de aceite ";201;20;18;7;0;45;503;0;10;0;15;5;1;0;24;0;"Sección G: 11 establecimientos";"Sección F: 9 establecimientos";"Sección C: 5 establecimientos";"Sección I: 4 establecimientos";"Sección N: 3 establecimientos";0;1;2066;1101;123;0;40;105;4;214;248;5;457;42;47;15;1683660,97;1682770,13;1312,28;1183,38;830;1186;324;493;265;1902882,39;120111,24;239154,24;83133,99;8850,12;64;3;0
"Málaga";"29072";"Mollina ";74,6;477;1;51348,77;"37.123255,-4.65911";4943;2488;2455;4306;637;19,81;21,51;27,3;838;"Reino Unido";80,31;237;211;52;29;13;0;1;1;0;2159;0;0;1;16;0;2;1;1;0;0;0;918;"Girasol ";42;"Girasol ";309;5321;"Olivar aceituna de aceite ";1642;"Olivar aceituna de aceite ";3148;184;112;23;6;325;2428;1;36;1;87;67;3;0;151;0;"Sección G: 108 establecimientos";"Sección F: 37 establecimientos";"Sección C: 36 establecimientos";"Sección I: 32 establecimientos";"Sección L: 20 establecimientos";157560;4;15252;6863;1136;487;185;227;13;1096;2386;47;3435;96;138;43;4799776,98;4508677,48;925,7;3170,66;3409;1039;794;2069;1658;14587457,3;964310,9;1083504,48;673125,81;10439,32;491;42;3
"Málaga";"29073";"Monda ";57,7;365;1;34031,36;"36.629763,-4.83171";2375;1208;1167;2050;325;23,16;16;20,31;445;"Marruecos";36,63;100;124;39;30;7;0;1;0;1;987;0;0;0;36;0;1;1;1;0;0;0;78;"Otras hortalizas ";5;"Avena ";33;622;"Naranjo ";46;"Olivar aceituna de aceite ";465;88;49;11;2;150;986;0;12;0;31;25;1;1;28;57;"Sección G: 40 establecimientos";"Sección F: 28 establecimientos";"Sección I: 20 establecimientos";"Sección C: 17 establecimientos";"Sección M: 9 establecimientos";819608;2;10869;6488;873;369;150;188;61;319;529;37;811;72;1;2;2003210,05;2007349,1;840,63;1411,64;2378;1670;188;1517;820;7581629,18;362025,01;301750,22;391730,39;10533,09;223;21;1
"Málaga";"29903";"Montecorto";54,5;492;1;43914,42;"36.815296,-5.29791";649;337;312;560;89;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Málaga";"29074";"Montejaque ";45,5;692;1;32662,2;"36.735967,-5.25039";985;482;503;952;33;15,94;26,09;-0,91;75;"Reino Unido";45,33;50;40;9;15;2;0;1;0;1;435;0;0;2;8;0;1;1;1;0;0;0;65;"Tomate ";1;"Trigo ";49;241;"-";0;"Olivar aceituna de aceite ";235;51;27;5;0;83;4420;1;5;1;1524;1352;1;0;15;0;"Sección I: 22 establecimientos";"Sección G: 20 establecimientos";"Sección N: 15 establecimientos";"Sección C: 4 establecimientos";"Sección F: 4 establecimientos";0;2;0;0;337;121;63;46;6;86;141;4;222;8;16;12;1885150,67;1801784,09;1866,49;1267,08;1072;283;144;767;371;2828629,93;358949,92;141306,16;163078,33;9412,3;123;7;0
"Málaga";"29075";"Nerja ";85,1;22;4;51404,39;"36.754439,-3.87266";20649;10187;10462;20309;340;18,51;20,15;11,56;4884;"Reino Unido";36,18;1035;987;166;162;51;0;1;1;0;8306;0;0;5;401;0;12;7;2;2;2;0;389;"Tomate ";127;"-";0;410;"Aguacate";200;"Olivar aceituna de aceite ";63;973;858;105;24;1960;8821;32;64;67;502;249;23;28;2334;647;"Sección G: 541 establecimientos";"Sección I: 387 establecimientos";"Sección F: 200 establecimientos";"Sección L: 177 establecimientos";"Sección M: 177 establecimientos";71071;16;83359;43090;8349;3221;1450;1440;324;4607;4748;462;8890;1443;8;9;27780659,2;22104540,42;1212,18;15544,68;22408;1374;904;6828;7150;66634977,82;6349422,92;3739922;9455464,32;12053,12;2779;289;12
"Málaga";"29076";"Ojén ";85,9;310;2;50605,61;"36.564843,-4.85576";3326;1704;1622;2983;343;20,69;15,27;44,99;720;"Reino Unido";20,42;247;273;35;23;12;0;1;0;1;1421;0;0;0;122;0;1;1;1;0;0;0;50;"Cebolla ";5;"-";0;421;"Naranjo ";27;"Olivar aceituna de mesa ";170;144;55;10;3;212;1492;1;23;1;77;57;2;3;190;59;"Sección F: 44 establecimientos";"Sección G: 38 establecimientos";"Sección I: 30 establecimientos";"Sección M: 18 establecimientos";"Sección L: 13 establecimientos";0;2;8083;5602;2116;967;180;190;56;164;318;18;464;59;0;0;5284425,96;4280791,15;1604,75;3010,4;4035;1864;527;1056;1215;14744638,28;746927,21;285150,26;752527,85;13604,32;275;51;2
"Málaga";"29077";"Parauta ";44,5;813;1;35740,06;"36.655430,-5.13034";251;121;130;243;8;12,75;31,08;2,45;5;"se";"se";29;37;4;4;;0;0;0;0;109;0;0;0;1;0;1;1;0;0;0;0;2;"Tomate ";1;"Cardo y otros forrajes varios";1;235;"-";0;"Morera y otros ";200;9;6;4;0;19;84;0;11;0;0;0;0;3;0;41;"Sección G: 5 establecimientos";"Sección I: 3 establecimientos";"Sección C: 2 establecimientos";"Sección M: 2 establecimientos";"Sección B: 1 establecimientos";0;0;0;0;117;42;12;19;1;65;55;1;119;0;0;0;812502,32;741339,98;3371,38;521,34;298;297;38;228;68;436303,44;"se";"se";"se";7227,71;26;1;1
"Málaga";"29079";"Periana ";58,8;552;17;34125,04;"36.928533,-4.19057";3361;1755;1606;3115;246;18,21;21,33;-1,03;419;"Rumanía";37,95;95;65;20;41;3;0;1;0;1;1371;0;0;3;15;0;3;2;1;1;1;0;549;"Patata media estación";30;"Garbanzo ";65;3137;"Olivar aceituna de aceite ";775;"Olivar aceituna de aceite ";2232;95;48;8;3;154;1583;6;53;12;33;27;0;0;0;0;"Sección G: 38 establecimientos";"Sección F: 31 establecimientos";"Sección I: 24 establecimientos";"Sección H: 15 establecimientos";"Sección L: 12 establecimientos";0;2;6028;3769;1033;368;131;248;30;459;647;25;1080;87;155;81;3399975,82;2927419,1;959,9;2058,66;3053;2070;684;2085;1210;8024194,49;428091,13;1053742,6;384748,76;8174,2;237;20;0
"Málaga";"29080";"Pizarra ";63,6;86;4;40687,73;"36.765264,-4.70831";9201;4666;4535;8272;929;22,83;13,91;28,42;721;"Rumanía";39,81;343;283;98;70;37;0;1;1;0;3206;0;1;9;34;0;6;3;1;1;0;0;497;"Trigo ";52;"Trigo ";155;2069;"Limonero ";838;"Almendro";103;279;199;29;9;516;3748;5;85;10;68;50;1;3;34;45;"Sección G: 168 establecimientos";"Sección F: 76 establecimientos";"Sección I: 53 establecimientos";"Sección C: 39 establecimientos";"Sección H: 30 establecimientos";0;4;19964;10023;2586;1232;758;724;43;719;1716;77;2357;421;43;30;7100276,48;6061646,49;763,63;4262,76;4686;2138;795;2903;3085;32391373,71;1203662,8;1421173,83;1257265,07;11758,01;712;57;2
"Málaga";"29081";"Pujerra ";24,4;776;1;27547,71;"36.612500,-5.15011";294;157;137;294;0;10,2;32,99;-8,13;10;"Paraguay";40;23;11;1;7;2;0;0;0;0;140;1;0;4;1;0;0;0;0;0;0;0;5;"Pimiento ";1;"Cardo y otros forrajes varios";2;679;"-";0;"Morera y otros ";677;6;2;1;0;9;132;0;0;0;1;1;0;0;0;0;"Sección G: 5 establecimientos";"Sección I: 2 establecimientos";"Sección F: 1 establecimientos";"Sección Q: 1 establecimientos";"Sección B: 0 establecimientos";0;1;0;0;95;29;9;11;1;126;330;0;456;34;2;2;680089,67;584407,41;2165,89;410,98;272;318;30;213;66;521957,43;"se";"se";"se";9240,14;12;0;2
"Málaga";"29082";"Rincón de la Victoria ";28,5;4;4;27712,38;"36.718882,-4.28127";42688;21034;21654;38337;4351;24,5;11,57;41,5;2769;"Italia";11,16;2093;2800;492;201;217;1;4;1;2;15037;7;0;12;466;10;24;9;5;3;1;2;33;"Otras hortalizas ";11;"-";0;302;"Aguacate";50;"Olivar aceituna de aceite ";163;1303;711;131;39;2184;17316;26;167;37;757;536;5;1;828;18;"Sección G: 584 establecimientos";"Sección M: 278 establecimientos";"Sección F: 232 establecimientos";"Sección I: 207 establecimientos";"Sección L: 145 establecimientos";0;18;113862;71499;17946;7980;2548;2267;307;2720;2286;386;4620;438;31;4;48630393,63;42968489,49;1162,66;30216,94;40376;2123;1262;4958;17826;329569103,28;13550237,37;5092571,86;11086790,02;20155,88;2862;845;23
"Málaga";"29083";"Riogordo ";40;382;1;35371;"36.917274,-4.29216";2896;1521;1375;2521;375;18,4;21,31;0,8;326;"Reino Unido";63,8;216;105;12;31;8;0;0;0;1;1150;0;0;8;7;0;2;1;1;0;0;0;1415;"Patata media estación";50;"Cereales de invierno para forrajes";344;2177;"Olivar aceituna de aceite ";26;"Olivar aceituna de aceite ";1997;77;60;13;0;150;2440;1;108;1;838;773;1;1;22;8;"Sección G: 39 establecimientos";"Sección N: 27 establecimientos";"Sección F: 23 establecimientos";"Sección I: 20 establecimientos";"Sección C: 9 establecimientos";0;2;5000;3445;817;315;108;196;9;597;570;30;1137;95;105;44;2849420,02;3173632,99;924,24;2231,81;1788;1901;346;1307;887;6452901,37;284445,89;993251,54;275529,54;9026,07;211;12;0
"Málaga";"29084";"Ronda ";397,6;722;6;150980,58;"36.747848,-5.15748";35059;17099;17960;33239;1820;20,71;17,12;3,61;1374;"Marruecos";14,26;1078;988;263;319;84;1;5;2;0;13594;0;2;30;201;5;18;14;8;4;4;3;10339;"Cártamo ";26;"Trigo ";2836;4564;"Olivar aceituna de aceite ";166;"Olivar aceituna de aceite ";4072;1275;1033;176;59;2543;16348;19;172;80;448;324;44;9;1787;182;"Sección G: 809 establecimientos";"Sección I: 332 establecimientos";"Sección F: 239 establecimientos";"Sección M: 222 establecimientos";"Sección C: 145 establecimientos";31500;21;106141;52520;10252;3609;2603;2424;167;4969;6917;373;11510;559;157;51;33217613,25;28806749,3;905,98;20257,91;25975;5262;527;6422;14714;192375741,87;10033308,25;6543219,9;10675476,61;14926,45;3665;440;6
"Málaga";"29085";"Salares ";10,3;551;1;20791,94;"36.853221,-4.02557";221;115;106;192;29;10,86;27,6;3,27;37;"Reino Unido";72,97;6;19;2;6;1;0;0;0;0;111;0;0;0;3;0;0;0;0;0;0;0;18;"Haba verde ";1;"-";0;243;"Aguacate";18;"Olivar aceituna de aceite ";130;7;3;1;0;11;203;0;0;0;8;4;0;0;0;0;"Sección G: 5 establecimientos";"Sección I: 2 establecimientos";"Sección F: 1 establecimientos";"Sección L: 1 establecimientos";"Sección M: 1 establecimientos";0;0;334;228;85;31;7;15;0;33;30;2;61;0;7;4;1018957,68;590150,62;4449,6;415,01;281;389;21;260;59;360230,17;"se";27176,74;"se";8239,56;16;1;0
"Málaga";"29086";"Sayalonga ";18,3;363;2;27253,57;"36.798066,-4.01353";1512;767;745;967;545;14,42;29,43;13,6;566;"Reino Unido";40,28;23;64;5;8;5;0;1;0;1;670;0;0;5;10;0;2;1;0;0;0;0;29;"Tomate ";7;"-";0;942;"Olivar aceituna de aceite ";147;"Olivar aceituna de aceite ";358;37;22;2;2;63;558;1;8;1;42;29;0;0;0;0;"Sección G: 25 establecimientos";"Sección I: 9 establecimientos";"Sección C: 4 establecimientos";"Sección L: 4 establecimientos";"Sección N: 4 establecimientos";0;1;3786;2661;416;152;40;120;12;257;162;9;410;12;56;22;1941078,73;1800291,55;1237,93;1266,03;737;2021;58;607;458;2946672,12;236534,17;374038,18;190152,08;8182,09;98;5;0
"Málaga";"29087";"Sedella ";31,6;697;2;35535,77;"36.861836,-4.03316";667;373;294;454;213;10,04;31,93;27,53;264;"Reino Unido";65,53;23;45;1;6;;0;0;0;1;346;0;0;0;3;0;0;0;0;0;0;0;78;"Patata tardía";7;"Garbanzo ";5;658;"Aguacate";20;"Olivar aceituna de aceite ";371;10;4;3;0;17;276;0;0;0;15;13;0;1;0;10;"Sección F: 4 establecimientos";"Sección I: 4 establecimientos";"Sección G: 3 establecimientos";"Sección C: 2 establecimientos";"Sección K: 1 establecimientos";0;1;1202;909;161;41;10;41;3;66;86;2;150;8;13;13;1056749,08;833847,06;1477,97;586,39;616;1435;94;512;153;864741,28;44333,95;"se";"se";6697,65;19;4;0
"Málaga";"29904";"Serrato";29,2;525;1;32232,32;"36.885439,-4.98060";500;255;245;496;4;"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"Málaga";"29088";"Sierra de Yeguas ";85,6;450;2;54182,28;"37.125477,-4.86685";3444;1748;1696;3438;6;20,24;18,47;4,4;103;"Reino Unido";57,28;92;68;29;28;8;0;1;0;1;1246;0;0;7;15;0;2;1;1;0;0;0;1666;"Trigo ";175;"Trigo ";218;3755;"Olivar aceituna de aceite ";1329;"Olivar aceituna de aceite ";2410;106;61;14;2;183;1657;1;34;6;44;31;2;0;29;0;"Sección G: 72 establecimientos";"Sección C: 20 establecimientos";"Sección F: 19 establecimientos";"Sección I: 18 establecimientos";"Sección L: 13 establecimientos";0;3;13402;4759;939;422;119;185;6;1410;2649;24;4035;95;170;52;3354793,85;3555873,06;961,81;2500,61;2566;844;551;1761;1272;9590591,59;875592,86;1111255,52;529302;9517,88;284;24;0
"Málaga";"29089";"Teba ";143;532;2;66292,34;"36.983308,-4.91915";4001;2015;1986;3825;176;18,95;19,07;-7,28;72;"Reino Unido";45,83;85;42;35;34;8;0;1;0;1;1566;0;0;4;8;0;2;1;1;0;0;0;6135;"Trigo ";85;"Trigo ";2360;3413;"Olivar aceituna de aceite ";745;"Olivar aceituna de aceite ";2653;148;100;11;1;260;1798;3;25;8;30;21;2;0;46;0;"Sección G: 99 establecimientos";"Sección I: 36 establecimientos";"Sección C: 24 establecimientos";"Sección F: 20 establecimientos";"Sección H: 14 establecimientos";0;3;10204;5610;808;323;157;257;6;846;1657;15;2488;76;261;115;4126858,9;3599057,57;1020,49;2530,98;2977;1039;413;1997;1453;10626987,31;868313,69;1221332,33;716864,87;9245,35;410;28;0
"Málaga";"29090";"Tolox ";94,4;309;1;45376,47;"36.683438,-4.90413";2233;1123;1110;2065;168;16,39;23,65;-0,58;195;"Reino Unido";68,21;76;43;17;29;4;0;1;0;1;948;0;0;3;9;0;1;1;1;0;0;0;83;"Haba verde ";10;"Cereales de invierno para forrajes";10;1187;"Naranjo ";115;"Olivar aceituna de aceite ";724;60;26;3;2;91;891;1;13;1;25;24;3;5;157;160;"Sección G: 30 establecimientos";"Sección I: 17 establecimientos";"Sección F: 16 establecimientos";"Sección S: 5 establecimientos";"Sección D: 3 establecimientos";0;2;4114;2287;639;255;111;158;13;274;182;9;447;14;15;13;1810596,61;1579851,87;788,93;1111,01;1847;1974;199;1355;810;5959651,39;159006,92;473895,36;263183,31;8463,87;150;6;2
